id,category_id,slug,name,image,small_description,quantity,description,original_price,selling_price,status,trending,tag,meta_title,meta_keywords,meta_description
670,3,product-670,Product 670,product_670.jpg,Small desc for product 670,15,Long description for product 670,230.07,766.82,0,1,Popular,Meta Title Product 670,"keyword670, product",Meta description for product 670
671,6,product-671,Product 671,product_671.jpg,Small desc for product 671,1,Long description for product 671,279.28,28.35,0,1,New,Meta Title Product 671,"keyword671, product",Meta description for product 671
672,8,product-672,Product 672,product_672.jpg,Small desc for product 672,9,Long description for product 672,250.04,471.57,1,1,Sale,Meta Title Product 672,"keyword672, product",Meta description for product 672
673,2,product-673,Product 673,product_673.jpg,Small desc for product 673,25,Long description for product 673,167.06,323.93,1,1,New,Meta Title Product 673,"keyword673, product",Meta description for product 673
674,10,product-674,Product 674,product_674.jpg,Small desc for product 674,82,Long description for product 674,840.72,697.19,0,1,Popular,Meta Title Product 674,"keyword674, product",Meta description for product 674
675,1,product-675,Product 675,product_675.jpg,Small desc for product 675,53,Long description for product 675,465.38,684.68,1,1,Popular,Meta Title Product 675,"keyword675, product",Meta description for product 675
676,5,product-676,Product 676,product_676.jpg,Small desc for product 676,54,Long description for product 676,521.28,827.17,0,1,Sale,Meta Title Product 676,"keyword676, product",Meta description for product 676
677,9,product-677,Product 677,product_677.jpg,Small desc for product 677,97,Long description for product 677,242.5,574.33,0,1,Sale,Meta Title Product 677,"keyword677, product",Meta description for product 677
678,1,product-678,Product 678,product_678.jpg,Small desc for product 678,94,Long description for product 678,407.53,6.55,0,0,Popular,Meta Title Product 678,"keyword678, product",Meta description for product 678
679,4,product-679,Product 679,product_679.jpg,Small desc for product 679,83,Long description for product 679,588.56,100.47,0,1,New,Meta Title Product 679,"keyword679, product",Meta description for product 679
680,1,product-680,Product 680,product_680.jpg,Small desc for product 680,55,Long description for product 680,320.09,39.17,1,0,New,Meta Title Product 680,"keyword680, product",Meta description for product 680
681,5,product-681,Product 681,product_681.jpg,Small desc for product 681,79,Long description for product 681,932.56,724.93,1,0,Sale,Meta Title Product 681,"keyword681, product",Meta description for product 681
682,9,product-682,Product 682,product_682.jpg,Small desc for product 682,13,Long description for product 682,737.51,693.34,1,1,Popular,Meta Title Product 682,"keyword682, product",Meta description for product 682
683,1,product-683,Product 683,product_683.jpg,Small desc for product 683,80,Long description for product 683,418.56,593.39,0,1,Popular,Meta Title Product 683,"keyword683, product",Meta description for product 683
684,7,product-684,Product 684,product_684.jpg,Small desc for product 684,23,Long description for product 684,559.9,440.54,1,0,Sale,Meta Title Product 684,"keyword684, product",Meta description for product 684
685,4,product-685,Product 685,product_685.jpg,Small desc for product 685,24,Long description for product 685,593.35,467.47,0,1,New,Meta Title Product 685,"keyword685, product",Meta description for product 685
686,9,product-686,Product 686,product_686.jpg,Small desc for product 686,93,Long description for product 686,934.35,818.33,1,1,Popular,Meta Title Product 686,"keyword686, product",Meta description for product 686
687,4,product-687,Product 687,product_687.jpg,Small desc for product 687,78,Long description for product 687,621.35,673.02,1,1,Popular,Meta Title Product 687,"keyword687, product",Meta description for product 687
688,1,product-688,Product 688,product_688.jpg,Small desc for product 688,76,Long description for product 688,649.09,197.53,0,0,Popular,Meta Title Product 688,"keyword688, product",Meta description for product 688
689,3,product-689,Product 689,product_689.jpg,Small desc for product 689,36,Long description for product 689,528.59,336.07,0,1,Popular,Meta Title Product 689,"keyword689, product",Meta description for product 689
690,10,product-690,Product 690,product_690.jpg,Small desc for product 690,78,Long description for product 690,946.79,291.32,1,0,Popular,Meta Title Product 690,"keyword690, product",Meta description for product 690
691,10,product-691,Product 691,product_691.jpg,Small desc for product 691,68,Long description for product 691,351.99,393.83,1,1,New,Meta Title Product 691,"keyword691, product",Meta description for product 691
692,10,product-692,Product 692,product_692.jpg,Small desc for product 692,16,Long description for product 692,557.55,596.09,1,0,Popular,Meta Title Product 692,"keyword692, product",Meta description for product 692
693,9,product-693,Product 693,product_693.jpg,Small desc for product 693,69,Long description for product 693,597.92,132.06,0,1,New,Meta Title Product 693,"keyword693, product",Meta description for product 693
694,1,product-694,Product 694,product_694.jpg,Small desc for product 694,21,Long description for product 694,398.83,797.62,0,1,New,Meta Title Product 694,"keyword694, product",Meta description for product 694
695,1,product-695,Product 695,product_695.jpg,Small desc for product 695,97,Long description for product 695,85.82,278.06,1,1,Popular,Meta Title Product 695,"keyword695, product",Meta description for product 695
696,4,product-696,Product 696,product_696.jpg,Small desc for product 696,10,Long description for product 696,986.39,242.79,1,1,New,Meta Title Product 696,"keyword696, product",Meta description for product 696
697,7,product-697,Product 697,product_697.jpg,Small desc for product 697,20,Long description for product 697,497.87,428.59,0,1,Popular,Meta Title Product 697,"keyword697, product",Meta description for product 697
698,3,product-698,Product 698,product_698.jpg,Small desc for product 698,91,Long description for product 698,619.37,127.34,1,1,Popular,Meta Title Product 698,"keyword698, product",Meta description for product 698
699,9,product-699,Product 699,product_699.jpg,Small desc for product 699,82,Long description for product 699,443.16,318.86,0,1,New,Meta Title Product 699,"keyword699, product",Meta description for product 699
700,6,product-700,Product 700,product_700.jpg,Small desc for product 700,7,Long description for product 700,656.1,127.89,0,1,Popular,Meta Title Product 700,"keyword700, product",Meta description for product 700
701,2,product-701,Product 701,product_701.jpg,Small desc for product 701,50,Long description for product 701,129.01,465.54,1,0,New,Meta Title Product 701,"keyword701, product",Meta description for product 701
702,8,product-702,Product 702,product_702.jpg,Small desc for product 702,14,Long description for product 702,700.7,217.96,0,0,Sale,Meta Title Product 702,"keyword702, product",Meta description for product 702
703,8,product-703,Product 703,product_703.jpg,Small desc for product 703,35,Long description for product 703,124.51,584.81,0,0,Popular,Meta Title Product 703,"keyword703, product",Meta description for product 703
704,4,product-704,Product 704,product_704.jpg,Small desc for product 704,95,Long description for product 704,397.36,627.59,1,0,New,Meta Title Product 704,"keyword704, product",Meta description for product 704
705,2,product-705,Product 705,product_705.jpg,Small desc for product 705,54,Long description for product 705,114.31,753.95,0,1,New,Meta Title Product 705,"keyword705, product",Meta description for product 705
706,4,product-706,Product 706,product_706.jpg,Small desc for product 706,8,Long description for product 706,832.47,54.96,0,0,Popular,Meta Title Product 706,"keyword706, product",Meta description for product 706
707,6,product-707,Product 707,product_707.jpg,Small desc for product 707,36,Long description for product 707,840.51,613.75,1,0,Sale,Meta Title Product 707,"keyword707, product",Meta description for product 707
708,8,product-708,Product 708,product_708.jpg,Small desc for product 708,14,Long description for product 708,935.88,469.07,0,0,New,Meta Title Product 708,"keyword708, product",Meta description for product 708
709,10,product-709,Product 709,product_709.jpg,Small desc for product 709,50,Long description for product 709,873.73,461.13,1,0,New,Meta Title Product 709,"keyword709, product",Meta description for product 709
710,1,product-710,Product 710,product_710.jpg,Small desc for product 710,5,Long description for product 710,896.02,285.72,1,0,Sale,Meta Title Product 710,"keyword710, product",Meta description for product 710
711,7,product-711,Product 711,product_711.jpg,Small desc for product 711,71,Long description for product 711,507.74,371.14,0,0,New,Meta Title Product 711,"keyword711, product",Meta description for product 711
712,7,product-712,Product 712,product_712.jpg,Small desc for product 712,39,Long description for product 712,449.18,551.66,1,1,New,Meta Title Product 712,"keyword712, product",Meta description for product 712
713,5,product-713,Product 713,product_713.jpg,Small desc for product 713,9,Long description for product 713,390.72,728.56,0,1,Popular,Meta Title Product 713,"keyword713, product",Meta description for product 713
714,3,product-714,Product 714,product_714.jpg,Small desc for product 714,62,Long description for product 714,232.52,660.4,1,1,Popular,Meta Title Product 714,"keyword714, product",Meta description for product 714
